P26,Tools selection,11265,11311
P26,Adjust BASE pose,11256,11320
P26,Adjust BASE pose,11543,11565
P26,Adjust RIGHT hand pose,11311,11569
P26,Localisation,11569,11762
P26,Execution,11762,12038
P26,Adjust BASE pose,12063,12087
P26,Tools selection,12038,12123
P26,Adjust BASE pose,12171,12207
P26,Adjust RIGHT hand pose,12123,12227
P26,Adjust BASE pose,12293,12314
P26,Localisation,12227,12458
P26,Adjust BASE pose,12471,12516
P26,Tools selection,12458,12536
P26,Adjust RIGHT hand pose,12536,12606
P26,Localisation,12606,12695
P26,Execution,12695,12792
P26,Tools selection,12792,12873
P26,Adjust BASE pose,12908,12937
P26,Adjust RIGHT hand pose,12873,12939
P26,Localisation,12939,13281
P26,Adjust BASE pose,13296,13346
P26,Tools selection,13281,13379
P26,Adjust RIGHT hand pose,13379,13511
P26,Adjust BASE pose,13498,13524
P26,Localisation,13511,13606
P26,Execution,13606,13767
P26,Tools selection,13767,13863
P26,Adjust BASE pose,13900,13910
P26,Adjust RIGHT hand pose,13863,13945
P26,Localisation,13945,14054
P26,Fail,12451,14054
P26,Pick and place,14054,14138
P26,Adjust BASE pose,14161,14189
P26,Adjust BASE pose,14328,14353
P26,Adjust BASE pose,14380,14422
P26,Adjust RIGHT hand pose,14138,14458
P26,Adjust BASE pose,14433,14521
P26,Localisation,14458,14568
P26,Execution,14568,14682
P26,Adjust BASE pose,14705,14783
P26,Pick and place,14682,14799
P26,Adjust BASE pose,15086,15099
P26,Adjust BASE pose,15230,15486
P26,Localisation,14799,15635
P26,Execution,15635,15778
P26,Adjust BASE pose,15798,15830
P26,Pick and place,15778,15833
P26,Localisation,16016,16124
P26,Adjust BASE pose,16157,16213
P26,Pick and place,16124,16335
P26,Localisation,16335,16417
P26,Execution,16417,16627
P26,Localisation,16627,16695
P26,Adjust BASE pose,16725,16769
P26,Pick and place,16695,16953
P26,Localisation,16953,17013
P26,Execution,17013,17045
P26,Localisation,17045,17122
P26,Pick and place,17122,17290
P26,Fail,16820,17374
P26,Execution,17290,17805
P26,Adjust BASE pose,17830,17880
P26,Localisation,17805,17897
P26,Adjust BASE pose,17919,17942
P26,Pick and place,17897,18044
P26,Tools selection,18044,18174
P26,Adjust LEFT hand pose,18174,18284
P26,Localisation,18284,18424
P26,Execution,18424,18594
P26,Adjust BASE pose,18666,18716
P26,Localisation,18594,18942
P26,Adjust BASE pose,18954,18975
P26,Pick and place,18942,19076
P26,Adjust BASE pose,19093,19110
P26,Tools selection,19076,19161
P26,Adjust BASE pose,19216,19232
P26,Adjust RIGHT hand pose,19161,19239
P26,Localisation,19239,19331
P26,Execution,19331,19588
P26,Adjust BASE pose,19534,19616
P26,Tools selection,20139,20181
P26,Adjust RIGHT hand pose,20181,20319
P26,Localisation,20319,20395
P26,Execution,20395,20661
