P07,Tools selection,17391,17477
P07,Adjust RIGHT hand pose,17477,17541
P07,Localisation,17541,17753
P07,Tools selection,17733,17805
P07,Adjust LEFT hand pose,17805,17872
P07,Localisation,17872,17906
P07,Execution,17917,18157
P07,Tools selection,18194,18263
P07,Adjust RIGHT hand pose,18263,18335
P07,Localisation,18335,18387
P07,Pick and place,18387,18447
P07,Localisation,18447,18527
P07,Execution,18527,18711
P07,Localisation,18711,18783
P07,Pick and place,18783,18937
P07,Fail,18783,18937
P07,Adjust RIGHT hand pose,18937,19115
P07,Localisation,19115,19219
P07,Pick and place,19219,19524
P07,Localisation,20300,20334
P07,Adjust BASE pose,20405,20487
P07,Pick and place,20334,20534
P07,Localisation,20534,20582
P07,Execution,20582,21116
P07,Localisation,21116,21218
P07,Pick and place,21218,22538
P07,Fail,21218,22538
P07,Execution,22538,22768
P07,Localisation,22768,22857
P07,Pick and place,22857,22932
P07,Localisation,23209,23415
P07,Pick and place,23420,23513
P07,Localisation,23513,23619
P07,Execution,23619,23749
P07,Localisation,23749,23821
P07,Pick and place,23821,23873
P07,Tools selection,23990,24031
P07,Adjust RIGHT hand pose,24031,24077
P07,Localisation,24077,24149
P07,Tools selection,24179,24232
P07,Adjust RIGHT hand pose,24232,24266
P07,Localisation,24266,24562
P07,Execution,24562,24760
P07,Tools selection,24790,24811
P07,Adjust RIGHT hand pose,24811,25165
P07,Localisation,25165,25257
P07,Execution,25257,25298
P07,Adjust BASE pose,25513,25596
P07,Tools selection,37968,38048
P07,Adjust RIGHT hand pose,38048,38094
P07,Adjust BASE pose,38068,38133
P07,Localisation,38094,38270
P07,Execution,38270,38478
P07,Tools selection,38510,38554
P07,Tools selection,38800,38851
P07,Adjust RIGHT hand pose,38851,38968
P07,Localisation,38968,39337
P07,Fail,38968,39337
P07,Execution,39337,39666
P07,Tools selection,39746,39780
P07,Adjust RIGHT hand pose,39780,39827
P07,Adjust BASE pose,39854,39866
P07,Localisation,39839,39964
P07,Execution,39964,40194
P07,Tools selection,40298,40335
P07,Adjust BASE pose,40402,40420
P07,Adjust RIGHT hand pose,40335,40526
P07,Execution,40526,40740
P07,Tools selection,41088,41139
P07,Adjust RIGHT hand pose,41139,41186
P07,Localisation,41139,41285
P07,Execution,41285,41493
P07,Tools selection,41577,41617
P07,Adjust RIGHT hand pose,41617,41669
P07,Localisation,41669,41801
P07,Execution,41801,42003
P07,Tools selection,42123,42165
P07,Adjust RIGHT hand pose,42165,42209
P07,Localisation,42209,42293
P07,Execution,42293,42489
P07,Tools selection,42633,42659
P07,Adjust RIGHT hand pose,42659,42711
P07,Localisation,42711,42836
P07,Execution,42836,42998
P07,Tools selection,43846,43945
