P13,Tools selection,16007,16035
P13,Adjust RIGHT hand pose,16035,16076
P13,Tools selection,16076,16273
P13,Adjust RIGHT hand pose,16285,16404
P13,Adjust LEFT hand pose,16273,16425
P13,Localisation,16404,16528
P13,Execution,16528,16934
P13,Tools selection,17000,17041
P13,Adjust RIGHT hand pose,17041,17167
P13,Localisation,17167,17315
P13,Pick and place,17351,17523
P13,Localisation,17523,17747
P13,Execution,17747,17931
P13,Localisation,17931,18035
P13,Pick and place,18035,18147
P13,Adjust BASE pose,18291,18485
P13,Adjust LEFT hand pose,18561,18647
P13,Localisation,18647,18759
P13,Execution,18759,19063
P13,Localisation,19063,19155
P13,Pick and place,19158,19256
P13,Tools selection,19894,19941
P13,Adjust LEFT hand pose,20004,20034
P13,Tools selection,20004,20034
P13,Adjust RIGHT hand pose,20034,20298
P13,Localisation,20298,20336
P13,Pick and place,20336,20482
P13,Adjust LEFT hand pose,20482,20612
P13,Localisation,20612,20716
P13,Execution,20716,21420
P13,Localisation,21420,21562
P13,Adjust BASE pose,22200,22258
P13,Pick and place,21562,22738
P13,Localisation,22922,23048
P13,Pick and place,23048,23742
P13,Fail,23048,23742
P13,Localisation,23972,24146
P13,Pick and place,24146,24261
P13,Tools selection,24399,24448
P13,Adjust RIGHT hand pose,24448,24487
P13,Localisation,24487,24580
P13,Execution,24580,24975
P13,Tools selection,25699,25741
P13,Tools selection,25741,25847
P13,Adjust RIGHT hand pose,25935,25976
P13,Adjust LEFT hand pose,25847,25987
P13,Localisation,25976,26084
P13,Execution,26084,26434
P13,Tools selection,26478,26506
P13,Adjust RIGHT hand pose,26506,26562
P13,Localisation,26562,26661
P13,Adjust RIGHT hand pose,26661,26781
P13,Pick and place,26781,26871
P13,Tools selection,26917,26999
P13,Tools selection,27038,27069
P13,Adjust RIGHT hand pose,27069,27273
P13,Localisation,27273,27401
P13,Execution,27401,28057
P13,Localisation,28057,28189
P13,Pick and place,28189,28380
P13,Adjust BASE pose,28447,28471
P13,Localisation,28471,28623
P13,Pick and place,28705,28811
P13,Tools selection,29188,29294
P13,Tools selection,29313,29358
P13,Adjust RIGHT hand pose,29358,29439
P13,Tools selection,29439,29524
P13,Adjust LEFT hand pose,29524,29625
P13,Localisation,29729,29817
P13,Pick and place,29817,30237
P13,Localisation,30237,30351
P13,Execution,30351,30395
P13,Adjust BASE pose,30431,30466
P13,Localisation,30466,30542
P13,Pick and place,30542,30610
P13,Execution,30610,30704
P13,Adjust LEFT hand pose,30704,30831
P13,Localisation,30831,31102
P13,Execution,31102,31154
P13,Localisation,31154,31222
P13,Pick and place,31222,31373
P13,Localisation,31373,31512
P13,Pick and place,31512,31598
P13,Localisation,31598,32088
P13,Execution,32088,32120
P13,Localisation,32228,32364
P13,Pick and place,32364,32514
P13,Tools selection,32674,32700
P13,Adjust RIGHT hand pose,32700,32739
P13,Localisation,32739,32821
P13,Execution,32821,33129
P13,Localisation,33129,33179
P13,Execution,33179,33270
P13,Tools selection,39454,39653
P13,Adjust RIGHT hand pose,39653,39810
P13,Adjust BASE pose,39860,39954
P13,Localisation,39949,40039
P13,Execution,40039,40347
P13,Localisation,40347,40397
P13,Execution,40397,40455
P13,Tools selection,40547,40587
P13,Adjust RIGHT hand pose,40587,40647
P13,Localisation,40647,40692
P13,Pick and place,40692,40786
P13,Tools selection,42124,42201
P13,Adjust RIGHT hand pose,42201,42260
P13,Localisation,42260,42356
P13,Pick and place,42394,42469
P13,Localisation,42539,42596
P13,Execution,42596,42700
P13,Tools selection,42771,42810
P13,Adjust RIGHT hand pose,42810,42851
P13,Localisation,42851,43005
P13,Execution,43005,43203
P13,Tools selection,43527,43675
